conversation_id,customer_text,brand_reply_text,created_at,brand,customer_text_clean
102496,@AmazonHelp I forgot my password and the password reset link is never arriving in my inbox.,We're sorry you're having trouble accessing your account. Please send us a DM so we can securely guide you through the two-step verification reset.,Fri Oct 20 01:38:00 +0000 2017,AmazonHelp,i forgot my password and the password reset link is never arriving in my inbox.
102498,@AmazonHelp Carrier marked order #522-9975486-2218092 as delivered at front door but there is no package anywhere.,"Hello! We apologize for the delivery issue with #522-9975486-2218092. Please check around your porch/neighbors, and if still missing, DM us your account email.",Thu Oct 05 18:48:00 +0000 2017,AmazonHelp,carrier marked order order number as delivered at front door but there is no package anywhere.
102500,@AmazonHelp Carrier marked order #701-7864199-3017920 as delivered at front door but there is no package anywhere.,"Hi there, we're sorry to hear your order #701-7864199-3017920 is delayed! Please send us a DM at amzn.to/help with your details so we can investigate.",Thu Oct 12 18:25:00 +0000 2017,AmazonHelp,carrier marked order order number as delivered at front door but there is no package anywhere.
102502,"@AmazonHelp Help! Account locked due to too many failed attempts, how do I unlock it?",We're sorry you're having trouble accessing your account. Please send us a DM so we can securely guide you through the two-step verification reset.,Fri Oct 20 02:49:00 +0000 2017,AmazonHelp,"help! account locked due to too many failed attempts, how do i unlock it?"
102504,@AmazonHelp Can someone check on order #615-4847505-5658528? It's a birthday gift and now it's late.,"Hello! We apologize for the delivery issue with #615-4847505-5658528. Please check around your porch/neighbors, and if still missing, DM us your account email.",Thu Oct 05 19:31:00 +0000 2017,AmazonHelp,can someone check on order order number ? it's a birthday gift and now it's late.
102506,@AmazonHelp My subscription auto-renewed even though I turned off auto-renew last week!,"Hello, duplicate charges are often pending authorizations that drop off in 2-3 business days. Please DM us your order #783-5618061-4230362 to confirm.",Sat Oct 07 09:52:00 +0000 2017,AmazonHelp,my subscription auto-renewed even though i turned off auto-renew last week!
102508,@AmazonHelp Lost access to my old phone number and now 2FA won't let me log into my account.,"Hello! If you suspect unauthorized access, please visit amzn.to/security immediately. You can also DM us your associated phone or email.",Sat Oct 21 00:40:00 +0000 2017,AmazonHelp,lost access to my old phone number and now 2fa won't let me log into my account.
102510,@AmazonHelp Why was my credit card charged $111.00 when my order total was only $10.99?,"Sorry for the unexpected charge! If you did not intend to renew Prime, please DM us your email and we can help reverse eligible fees.",Thu Oct 05 05:40:00 +0000 2017,AmazonHelp,why was my credit card charged currency amount when my order total was only currency amount ?
102512,@AmazonHelp Ordered express next-day delivery on #257-7963431-2819316 and it still hasn't shipped!,So sorry for the delay on #257-7963431-2819316! Please DM us your order details and we will check the transit status directly for you.,Sat Oct 28 10:07:00 +0000 2017,AmazonHelp,ordered express next-day delivery on order number and it still hasn't shipped!
102514,@AmazonHelp My subscription auto-renewed even though I turned off auto-renew last week!,Hi! We'd be glad to look into this charge for you. Please send us a DM with the date and amount so we can locate the transaction securely.,Thu Oct 19 20:16:00 +0000 2017,AmazonHelp,my subscription auto-renewed even though i turned off auto-renew last week!
102516,"@AmazonHelp Received broken item in order #648-8799197-2527141. I want my money back, not a replacement.","Hello! Once an item is received at our fulfillment center, refunds usually take 3-5 business days. Please DM us your order #648-8799197-2527141 to check status.",Mon Oct 23 04:33:00 +0000 2017,AmazonHelp,"received broken item in order order number . i want my money back, not a replacement."
102518,"@AmazonHelp If my issue is not resolved today, I will be taking legal action with my attorney. Order #694-3268584-1886368.",We sincerely apologize for this distressing experience. This is certainly not the level of service we aim to provide. Please DM us immediately so a senior specialist can assist.,Sat Oct 28 23:54:00 +0000 2017,AmazonHelp,"if my issue is not resolved today, i will be taking legal action with my attorney. order order number ."
102520,@AmazonHelp You have lied to me three times about my delivery. I am reporting this fraud to the Better Business Bureau.,We are very sorry to hear this and take feedback like this seriously. Please send us a direct message with your account details and phone number so we can escalate to a supervisor.,Fri Oct 20 20:12:00 +0000 2017,AmazonHelp,you have lied to me three times about my delivery. i am reporting this fraud to the better business bureau.
102522,@AmazonHelp Does this product come with a power adapter or do I need to buy it separately?,Hi! You can check international shipping options and estimated import duties at checkout or by visiting amzn.to/shipping-rates.,Thu Oct 26 06:11:00 +0000 2017,AmazonHelp,does this product come with a power adapter or do i need to buy it separately?
102524,@AmazonHelp Your iOS app keeps crashing every time I tap the checkout button. Version 18.2.,"Hi! Thanks for bringing this to our attention. Have you tried reinstalling the app or clearing your cache? If so, please DM us your device OS version.",Mon Oct 02 11:27:00 +0000 2017,AmazonHelp,your ios app keeps crashing every time i tap the checkout button. version 18.2.
102526,@AmazonHelp Ordered express next-day delivery on #268-2360014-2386345 and it still hasn't shipped!,"Hi there, we're sorry to hear your order #268-2360014-2386345 is delayed! Please send us a DM at amzn.to/help with your details so we can investigate.",Sat Oct 28 21:41:00 +0000 2017,AmazonHelp,ordered express next-day delivery on order number and it still hasn't shipped!
102528,@AmazonHelp Getting 'An unexpected error occurred' whenever I try to add items to my shopping cart.,We apologize for the technical glitch! Our technical team is monitoring site stability. Please send us a DM with a screenshot if the error continues.,Thu Oct 26 05:08:00 +0000 2017,AmazonHelp,getting 'an unexpected error occurred' whenever i try to add items to my shopping cart.
102530,@AmazonHelp I was charged $140.00 twice for order #690-8999013-5818144. Please check your billing system.,We apologize for the billing confusion. Please reach out via DM with the last 4 digits of the card and transaction date so we can inspect.,Sun Oct 22 17:09:00 +0000 2017,AmazonHelp,i was charged currency amount twice for order order number . please check your billing system.
102532,"@AmazonHelp Every time I try to log in, it loops back to the login screen without an error message.","Hello! If you suspect unauthorized access, please visit amzn.to/security immediately. You can also DM us your associated phone or email.",Mon Oct 16 22:00:00 +0000 2017,AmazonHelp,"every time i try to log in, it loops back to the login screen without an error message."
102534,@AmazonHelp Charged for an item I sent back last Monday. When will my refund of $53.50 arrive?,We're sorry for the delay in your refund! Please reach out to us in DM with order #628-5615065-9892515 and your email address so we can review the return.,Fri Oct 13 15:17:00 +0000 2017,AmazonHelp,charged for an item i sent back last monday. when will my refund of currency amount arrive?
102536,"@AmazonHelp Where is my package? Order #429-7200293-1822048 was supposed to arrive yesterday, still nothing!",So sorry for the delay on #429-7200293-1822048! Please DM us your order details and we will check the transit status directly for you.,Thu Oct 19 21:16:00 +0000 2017,AmazonHelp,"where is my package? order order number was supposed to arrive yesterday, still nothing!"
